,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
494,0 days 01:12:16.720000,NOR,4,0 days 00:01:36.463000,20.0,2.0,,,31.072,41.558,23.833,0 days 01:11:11.328000,0 days 01:11:52.886000,0 days 01:12:16.719000,232.0,249.0,277.0,279.0,False,MEDIUM,8.0,True,McLaren,0 days 01:10:40.257000,2021-03-28 15:40:40.267,1,4.0,False,,False,True,96.463,96.463
495,0 days 01:13:53.289000,NOR,4,0 days 00:01:36.569000,21.0,2.0,,,31.096,41.693,23.78,0 days 01:12:47.815000,0 days 01:13:29.508000,0 days 01:13:53.288000,,250.0,277.0,284.0,False,MEDIUM,9.0,True,McLaren,0 days 01:12:16.720000,2021-03-28 15:42:16.730,1,4.0,False,,False,True,96.569,96.569
496,0 days 01:15:29.660000,NOR,4,0 days 00:01:36.371000,22.0,2.0,,,31.073,41.501,23.797,0 days 01:14:24.361000,0 days 01:15:05.862000,0 days 01:15:29.659000,231.0,247.0,277.0,282.0,False,MEDIUM,10.0,True,McLaren,0 days 01:13:53.289000,2021-03-28 15:43:53.299,1,4.0,False,,False,True,96.371,96.371
497,0 days 01:17:06.207000,NOR,4,0 days 00:01:36.547000,23.0,2.0,,,31.135,41.622,23.79,0 days 01:16:00.794000,0 days 01:16:42.416000,0 days 01:17:06.206000,233.0,250.0,277.0,286.0,False,MEDIUM,11.0,True,McLaren,0 days 01:15:29.660000,2021-03-28 15:45:29.670,1,4.0,False,,False,True,96.547,96.547
498,0 days 01:18:42.616000,NOR,4,0 days 00:01:36.409000,24.0,2.0,,,30.971,41.583,23.855,0 days 01:17:37.177000,0 days 01:18:18.760000,0 days 01:18:42.615000,232.0,250.0,276.0,285.0,False,MEDIUM,12.0,True,McLaren,0 days 01:17:06.207000,2021-03-28 15:47:06.217,1,4.0,False,,False,True,96.409,96.409
499,0 days 01:20:19.181000,NOR,4,0 days 00:01:36.565000,25.0,2.0,,,31.064,41.678,23.823,0 days 01:19:13.679000,0 days 01:19:55.357000,0 days 01:20:19.180000,233.0,250.0,277.0,282.0,False,MEDIUM,13.0,True,McLaren,0 days 01:18:42.616000,2021-03-28 15:48:42.626,1,4.0,False,,False,True,96.565,96.565
500,0 days 01:21:55.333000,NOR,4,0 days 00:01:36.152000,26.0,2.0,,,30.932,41.391,23.829,0 days 01:20:50.112000,0 days 01:21:31.503000,0 days 01:21:55.332000,,252.0,277.0,283.0,False,MEDIUM,14.0,True,McLaren,0 days 01:20:19.181000,2021-03-28 15:50:19.191,1,4.0,False,,False,True,96.152,96.15199999999999
501,0 days 01:23:31.623000,NOR,4,0 days 00:01:36.290000,27.0,2.0,,,31.079,41.439,23.772,0 days 01:22:26.411000,0 days 01:23:07.850000,0 days 01:23:31.622000,,251.0,277.0,281.0,False,MEDIUM,15.0,True,McLaren,0 days 01:21:55.333000,2021-03-28 15:51:55.343,1,4.0,False,,False,True,96.29,96.28999999999999
502,0 days 01:25:08.200000,NOR,4,0 days 00:01:36.577000,28.0,2.0,,,31.068,41.725,23.784,0 days 01:24:02.690000,0 days 01:24:44.415000,0 days 01:25:08.199000,,249.0,277.0,283.0,False,MEDIUM,16.0,True,McLaren,0 days 01:23:31.623000,2021-03-28 15:53:31.633,1,4.0,False,,False,True,96.577,96.577
503,0 days 01:26:44.846000,NOR,4,0 days 00:01:36.646000,29.0,2.0,,,31.125,41.628,23.893,0 days 01:25:39.324000,0 days 01:26:20.952000,0 days 01:26:44.845000,,253.0,276.0,282.0,False,MEDIUM,17.0,True,McLaren,0 days 01:25:08.200000,2021-03-28 15:55:08.210,1,4.0,False,,False,True,96.646,96.646
504,0 days 01:28:21.263000,NOR,4,0 days 00:01:36.417000,30.0,2.0,,,31.114,41.421,23.882,0 days 01:27:15.959000,0 days 01:27:57.380000,0 days 01:28:21.262000,234.0,254.0,278.0,287.0,False,MEDIUM,18.0,True,McLaren,0 days 01:26:44.846000,2021-03-28 15:56:44.856,1,4.0,False,,False,True,96.417,96.417
505,0 days 01:29:57.778000,NOR,4,0 days 00:01:36.515000,31.0,2.0,,,31.097,41.532,23.886,0 days 01:28:52.359000,0 days 01:29:33.891000,0 days 01:29:57.777000,,256.0,278.0,282.0,False,MEDIUM,19.0,True,McLaren,0 days 01:28:21.263000,2021-03-28 15:58:21.273,1,3.0,False,,False,True,96.515,96.51499999999999
506,0 days 01:31:34.394000,NOR,4,0 days 00:01:36.616000,32.0,2.0,,,31.203,41.517,23.896,0 days 01:30:28.980000,0 days 01:31:10.497000,0 days 01:31:34.393000,233.0,254.0,277.0,,False,MEDIUM,20.0,True,McLaren,0 days 01:29:57.778000,2021-03-28 15:59:57.788,1,3.0,False,,False,True,96.616,96.616
507,0 days 01:33:13.669000,NOR,4,0 days 00:01:39.275000,33.0,2.0,,0 days 01:33:11.987000,31.18,41.605,26.49,0 days 01:32:05.573000,0 days 01:32:47.178000,0 days 01:33:13.668000,234.0,258.0,,283.0,False,MEDIUM,21.0,True,McLaren,0 days 01:31:34.394000,2021-03-28 16:01:34.404,1,3.0,False,,False,False,99.275,99.27499999999999
508,0 days 01:35:10.479000,NOR,4,0 days 00:01:56.810000,34.0,3.0,0 days 01:33:37.645000,,52.362,41.14,23.308,0 days 01:34:06.030000,0 days 01:34:47.170000,0 days 01:35:10.478000,234.0,248.0,277.0,221.0,False,HARD,1.0,True,McLaren,0 days 01:33:13.669000,2021-03-28 16:03:13.679,1,6.0,False,,False,False,116.81,116.81
509,0 days 01:36:45.378000,NOR,4,0 days 00:01:34.899000,35.0,3.0,,,30.644,41.048,23.207,0 days 01:35:41.122000,0 days 01:36:22.170000,0 days 01:36:45.377000,,249.0,279.0,276.0,True,HARD,2.0,True,McLaren,0 days 01:35:10.479000,2021-03-28 16:05:10.489,1,6.0,False,,False,True,94.899,94.899
510,0 days 01:38:20.025000,NOR,4,0 days 00:01:34.647000,36.0,3.0,,,30.521,40.784,23.342,0 days 01:37:15.898000,0 days 01:37:56.682000,0 days 01:38:20.024000,,248.0,280.0,286.0,True,HARD,3.0,True,McLaren,0 days 01:36:45.378000,2021-03-28 16:06:45.388,1,6.0,False,,False,True,94.647,94.647
511,0 days 01:39:54.526000,NOR,4,0 days 00:01:34.501000,37.0,3.0,,,30.451,40.714,23.336,0 days 01:38:50.475000,0 days 01:39:31.189000,0 days 01:39:54.525000,233.0,253.0,278.0,288.0,True,HARD,4.0,True,McLaren,0 days 01:38:20.025000,2021-03-28 16:08:20.035,1,5.0,False,,False,True,94.501,94.50099999999999
512,0 days 01:41:28.922000,NOR,4,0 days 00:01:34.396000,38.0,3.0,,,30.463,40.629,23.304,0 days 01:40:24.988000,0 days 01:41:05.617000,0 days 01:41:28.921000,,252.0,279.0,281.0,True,HARD,5.0,True,McLaren,0 days 01:39:54.526000,2021-03-28 16:09:54.536,1,5.0,False,,False,True,94.396,94.396
513,0 days 01:43:03.551000,NOR,4,0 days 00:01:34.629000,39.0,3.0,,,30.563,40.657,23.409,0 days 01:41:59.484000,0 days 01:42:40.141000,0 days 01:43:03.550000,234.0,254.0,277.0,286.0,False,HARD,6.0,True,McLaren,0 days 01:41:28.922000,2021-03-28 16:11:28.932,1,4.0,False,,False,True,94.629,94.62899999999999
514,0 days 01:44:38.307000,NOR,4,0 days 00:01:34.756000,40.0,3.0,,,30.635,40.711,23.41,0 days 01:43:34.185000,0 days 01:44:14.896000,0 days 01:44:38.306000,,253.0,279.0,285.0,False,HARD,7.0,True,McLaren,0 days 01:43:03.551000,2021-03-28 16:13:03.561,1,4.0,False,,False,True,94.756,94.756
515,0 days 01:46:13.107000,NOR,4,0 days 00:01:34.800000,41.0,3.0,,,30.591,40.877,23.332,0 days 01:45:08.897000,0 days 01:45:49.774000,0 days 01:46:13.106000,235.0,256.0,280.0,,False,HARD,8.0,True,McLaren,0 days 01:44:38.307000,2021-03-28 16:14:38.317,1,4.0,False,,False,True,94.8,94.80000000000001
516,0 days 01:47:48.197000,NOR,4,0 days 00:01:35.090000,42.0,3.0,,,30.839,40.683,23.568,0 days 01:46:43.945000,0 days 01:47:24.628000,0 days 01:47:48.196000,,259.0,283.0,287.0,False,HARD,9.0,True,McLaren,0 days 01:46:13.107000,2021-03-28 16:16:13.117,1,4.0,False,,False,True,95.09,95.08999999999999
517,0 days 01:49:23.002000,NOR,4,0 days 00:01:34.805000,43.0,3.0,,,30.689,40.811,23.305,0 days 01:48:18.885000,0 days 01:48:59.696000,0 days 01:49:23.001000,234.0,257.0,279.0,291.0,False,HARD,10.0,True,McLaren,0 days 01:47:48.197000,2021-03-28 16:17:48.207,1,4.0,False,,False,True,94.805,94.805
518,0 days 01:50:57.735000,NOR,4,0 days 00:01:34.733000,44.0,3.0,,,30.719,40.525,23.489,0 days 01:49:53.720000,0 days 01:50:34.245000,0 days 01:50:57.734000,235.0,261.0,278.0,282.0,False,HARD,11.0,True,McLaren,0 days 01:49:23.002000,2021-03-28 16:19:23.012,2,4.0,False,,False,True,94.733,94.733
519,0 days 01:52:32.551000,NOR,4,0 days 00:01:34.816000,45.0,3.0,,,30.733,40.667,23.416,0 days 01:51:28.467000,0 days 01:52:09.134000,0 days 01:52:32.550000,,260.0,280.0,285.0,False,HARD,12.0,True,McLaren,0 days 01:50:57.735000,2021-03-28 16:20:57.745,1,4.0,False,,False,True,94.816,94.816
520,0 days 01:54:07.600000,NOR,4,0 days 00:01:35.049000,46.0,3.0,,,30.709,40.91,23.43,0 days 01:53:03.259000,0 days 01:53:44.169000,0 days 01:54:07.599000,237.0,259.0,277.0,288.0,False,HARD,13.0,True,McLaren,0 days 01:52:32.551000,2021-03-28 16:22:32.561,1,4.0,False,,False,True,95.049,95.049
521,0 days 01:55:42.443000,NOR,4,0 days 00:01:34.843000,47.0,3.0,,,30.715,40.626,23.502,0 days 01:54:38.314000,0 days 01:55:18.940000,0 days 01:55:42.442000,234.0,260.0,277.0,281.0,False,HARD,14.0,True,McLaren,0 days 01:54:07.600000,2021-03-28 16:24:07.610,1,4.0,False,,False,True,94.843,94.84299999999999
522,0 days 01:57:17.473000,NOR,4,0 days 00:01:35.030000,48.0,3.0,,,30.781,40.75,23.499,0 days 01:56:13.223000,0 days 01:56:53.973000,0 days 01:57:17.472000,235.0,262.0,278.0,285.0,False,HARD,15.0,True,McLaren,0 days 01:55:42.443000,2021-03-28 16:25:42.453,1,4.0,False,,False,True,95.03,95.03
523,0 days 01:58:52.585000,NOR,4,0 days 00:01:35.112000,49.0,3.0,,,30.808,40.913,23.391,0 days 01:57:48.280000,0 days 01:58:29.193000,0 days 01:58:52.584000,234.0,260.0,279.0,278.0,False,HARD,16.0,True,McLaren,0 days 01:57:17.473000,2021-03-28 16:27:17.483,1,4.0,False,,False,True,95.112,95.112
524,0 days 02:00:27.353000,NOR,4,0 days 00:01:34.768000,50.0,3.0,,,30.686,40.664,23.418,0 days 01:59:23.270000,0 days 02:00:03.934000,0 days 02:00:27.352000,236.0,259.0,279.0,282.0,False,HARD,17.0,True,McLaren,0 days 01:58:52.585000,2021-03-28 16:28:52.595,1,4.0,False,,False,True,94.768,94.768
525,0 days 02:02:02.427000,NOR,4,0 days 00:01:35.074000,51.0,3.0,,,30.819,40.771,23.484,0 days 02:00:58.171000,0 days 02:01:38.942000,0 days 02:02:02.426000,235.0,262.0,277.0,280.0,False,HARD,18.0,True,McLaren,0 days 02:00:27.353000,2021-03-28 16:30:27.363,1,4.0,False,,False,True,95.074,95.07400000000001
526,0 days 02:03:37.735000,NOR,4,0 days 00:01:35.308000,52.0,3.0,,,30.95,40.67,23.688,0 days 02:02:33.376000,0 days 02:03:14.046000,0 days 02:03:37.734000,,263.0,279.0,279.0,False,HARD,19.0,True,McLaren,0 days 02:02:02.427000,2021-03-28 16:32:02.437,1,4.0,False,,False,True,95.308,95.308
527,0 days 02:05:13.164000,NOR,4,0 days 00:01:35.429000,53.0,3.0,,,30.977,40.98,23.472,0 days 02:04:08.711000,0 days 02:04:49.691000,0 days 02:05:13.163000,,255.0,279.0,283.0,False,HARD,20.0,True,McLaren,0 days 02:03:37.735000,2021-03-28 16:33:37.745,1,4.0,False,,False,True,95.429,95.429
528,0 days 02:06:49.064000,NOR,4,0 days 00:01:35.900000,54.0,3.0,,,30.847,41.248,23.805,0 days 02:05:44.010000,0 days 02:06:25.258000,0 days 02:06:49.063000,236.0,259.0,279.0,281.0,False,HARD,21.0,True,McLaren,0 days 02:05:13.164000,2021-03-28 16:35:13.174,1,4.0,False,,False,True,95.9,95.9
529,0 days 02:08:24.782000,NOR,4,0 days 00:01:35.718000,55.0,3.0,,,30.958,41.035,23.725,0 days 02:07:20.021000,0 days 02:08:01.056000,0 days 02:08:24.781000,235.0,259.0,278.0,,False,HARD,22.0,True,McLaren,0 days 02:06:49.064000,2021-03-28 16:36:49.074,1,4.0,False,,False,True,95.718,95.71799999999999
530,0 days 02:10:00.515000,NOR,4,0 days 00:01:35.733000,56.0,3.0,,,30.789,41.032,23.912,0 days 02:08:55.570000,0 days 02:09:36.602000,0 days 02:10:00.514000,,259.0,231.0,282.0,False,HARD,23.0,True,McLaren,0 days 02:08:24.782000,2021-03-28 16:38:24.792,1,4.0,False,,False,True,95.733,95.733
531,0 days 00:39:09.688000,HAM,44,0 days 00:01:59.538000,1.0,1.0,,,,54.367,32.463,,0 days 00:38:37.358000,0 days 00:39:09.824000,233.0,124.0,223.0,258.0,False,MEDIUM,4.0,False,Mercedes,0 days 00:37:09.970000,2021-03-28 15:07:09.980,24,3.0,False,,False,False,119.538,
532,0 days 00:41:32.400000,HAM,44,0 days 00:02:22.712000,2.0,1.0,,,46.763,61.387,34.562,0 days 00:39:56.451000,0 days 00:40:57.838000,0 days 00:41:32.400000,142.0,172.0,229.0,246.0,True,MEDIUM,5.0,False,Mercedes,0 days 00:39:09.688000,2021-03-28 15:09:09.698,4,2.0,False,,False,False,142.712,142.712
533,0 days 00:44:09.058000,HAM,44,,3.0,1.0,,,43.739,62.116,50.801,0 days 00:42:16.144000,0 days 00:43:18.265000,0 days 00:44:09.185000,138.0,117.0,167.0,153.0,False,MEDIUM,6.0,False,Mercedes,0 days 00:41:32.400000,2021-03-28 15:11:32.410,4,2.0,False,,False,False,,156.656
534,0 days 00:45:53.990000,HAM,44,0 days 00:01:44.932000,4.0,1.0,,,32.339,41.826,30.767,0 days 00:44:41.397000,0 days 00:45:23.223000,0 days 00:45:53.990000,237.0,253.0,202.0,290.0,True,MEDIUM,7.0,False,Mercedes,0 days 00:44:09.058000,2021-03-28 15:14:09.068,26,2.0,False,,False,False,104.932,104.93199999999999
535,0 days 00:47:39.129000,HAM,44,0 days 00:01:45.139000,5.0,1.0,,,39.813,41.41,23.916,0 days 00:46:33.803000,0 days 00:47:15.213000,0 days 00:47:39.129000,216.0,261.0,277.0,211.0,False,MEDIUM,8.0,False,Mercedes,0 days 00:45:53.990000,2021-03-28 15:15:54.000,67,2.0,False,,False,False,105.139,105.139
536,0 days 00:49:15.298000,HAM,44,0 days 00:01:36.169000,6.0,1.0,,,30.755,41.6,23.814,0 days 00:48:09.884000,0 days 00:48:51.484000,0 days 00:49:15.298000,228.0,251.0,278.0,297.0,True,MEDIUM,9.0,False,Mercedes,0 days 00:47:39.129000,2021-03-28 15:17:39.139,1,2.0,False,,False,True,96.169,96.16900000000001
537,0 days 00:50:51.421000,HAM,44,0 days 00:01:36.123000,7.0,1.0,,,30.775,41.68,23.668,0 days 00:49:46.073000,0 days 00:50:27.753000,0 days 00:50:51.421000,229.0,252.0,279.0,289.0,True,MEDIUM,10.0,False,Mercedes,0 days 00:49:15.298000,2021-03-28 15:19:15.308,1,2.0,False,,False,True,96.123,96.12299999999999
538,0 days 00:52:27.496000,HAM,44,0 days 00:01:36.075000,8.0,1.0,,,30.708,41.702,23.665,0 days 00:51:22.129000,0 days 00:52:03.831000,0 days 00:52:27.496000,230.0,248.0,277.0,287.0,True,MEDIUM,11.0,False,Mercedes,0 days 00:50:51.421000,2021-03-28 15:20:51.431,1,2.0,False,,False,True,96.075,96.07499999999999
539,0 days 00:54:03.644000,HAM,44,0 days 00:01:36.148000,9.0,1.0,,,30.802,41.648,23.698,0 days 00:52:58.298000,0 days 00:53:39.946000,0 days 00:54:03.644000,,252.0,278.0,288.0,False,MEDIUM,12.0,False,Mercedes,0 days 00:52:27.496000,2021-03-28 15:22:27.506,1,2.0,False,,False,True,96.148,96.148
540,0 days 00:55:39.726000,HAM,44,0 days 00:01:36.082000,10.0,1.0,,,30.699,41.663,23.72,0 days 00:54:34.343000,0 days 00:55:16.006000,0 days 00:55:39.726000,,252.0,278.0,291.0,False,MEDIUM,13.0,False,Mercedes,0 days 00:54:03.644000,2021-03-28 15:24:03.654,1,2.0,False,,False,True,96.082,96.082
541,0 days 00:57:15.869000,HAM,44,0 days 00:01:36.143000,11.0,1.0,,,30.677,41.585,23.881,0 days 00:56:10.403000,0 days 00:56:51.988000,0 days 00:57:15.869000,232.0,254.0,278.0,297.0,False,MEDIUM,14.0,False,Mercedes,0 days 00:55:39.726000,2021-03-28 15:25:39.736,1,2.0,False,,False,True,96.143,96.143
542,0 days 00:58:52.376000,HAM,44,0 days 00:01:36.507000,12.0,1.0,,,30.763,41.935,23.809,0 days 00:57:46.632000,0 days 00:58:28.567000,0 days 00:58:52.376000,230.0,252.0,278.0,292.0,False,MEDIUM,15.0,False,Mercedes,0 days 00:57:15.869000,2021-03-28 15:27:15.879,1,2.0,False,,False,True,96.507,96.507
543,0 days 01:00:31.300000,HAM,44,0 days 00:01:38.924000,13.0,1.0,,0 days 01:00:29.611000,30.77,41.776,26.378,0 days 00:59:23.146000,0 days 01:00:04.922000,0 days 01:00:31.300000,,253.0,,290.0,False,MEDIUM,16.0,False,Mercedes,0 days 00:58:52.376000,2021-03-28 15:28:52.386,1,2.0,False,,False,False,98.924,98.924
544,0 days 01:02:26.306000,HAM,44,0 days 00:01:55.006000,14.0,2.0,0 days 01:00:54.547000,,51.319,40.418,23.269,0 days 01:01:22.619000,0 days 01:02:03.037000,0 days 01:02:26.306000,233.0,257.0,280.0,221.0,False,HARD,1.0,True,Mercedes,0 days 01:00:31.300000,2021-03-28 15:30:31.310,1,4.0,False,,False,False,115.006,115.006
545,0 days 01:04:00.363000,HAM,44,0 days 00:01:34.057000,15.0,2.0,,,29.944,40.709,23.404,0 days 01:02:56.250000,0 days 01:03:36.959000,0 days 01:04:00.363000,,251.0,277.0,288.0,True,HARD,2.0,True,Mercedes,0 days 01:02:26.306000,2021-03-28 15:32:26.316,1,3.0,False,,False,True,94.057,94.057
546,0 days 01:05:35.467000,HAM,44,0 days 00:01:35.104000,16.0,2.0,,,30.504,41.102,23.498,0 days 01:04:30.867000,0 days 01:05:11.969000,0 days 01:05:35.467000,,249.0,275.0,282.0,False,HARD,3.0,True,Mercedes,0 days 01:04:00.363000,2021-03-28 15:34:00.373,1,3.0,False,,False,True,95.104,95.104
547,0 days 01:07:10.566000,HAM,44,0 days 00:01:35.099000,17.0,2.0,,,30.389,41.101,23.609,0 days 01:06:05.856000,0 days 01:06:46.957000,0 days 01:07:10.566000,,254.0,275.0,285.0,False,HARD,4.0,True,Mercedes,0 days 01:05:35.467000,2021-03-28 15:35:35.477,1,2.0,False,,False,True,95.099,95.09899999999999
548,0 days 01:08:45.832000,HAM,44,0 days 00:01:35.266000,18.0,2.0,,,30.555,41.271,23.44,0 days 01:07:41.121000,0 days 01:08:22.392000,0 days 01:08:45.832000,232.0,254.0,276.0,287.0,False,HARD,5.0,True,Mercedes,0 days 01:07:10.566000,2021-03-28 15:37:10.576,1,1.0,False,,False,True,95.266,95.26599999999999
549,0 days 01:10:21.178000,HAM,44,0 days 00:01:35.346000,19.0,2.0,,,30.557,41.238,23.551,0 days 01:09:16.389000,0 days 01:09:57.627000,0 days 01:10:21.178000,,254.0,276.0,281.0,False,HARD,6.0,True,Mercedes,0 days 01:08:45.832000,2021-03-28 15:38:45.842,1,1.0,False,,False,True,95.346,95.346
550,0 days 01:11:56.502000,HAM,44,0 days 00:01:35.324000,20.0,2.0,,,30.75,41.051,23.523,0 days 01:10:51.928000,0 days 01:11:32.979000,0 days 01:11:56.502000,233.0,255.0,277.0,286.0,False,HARD,7.0,True,Mercedes,0 days 01:10:21.178000,2021-03-28 15:40:21.188,1,1.0,False,,False,True,95.324,95.324
551,0 days 01:13:32.339000,HAM,44,0 days 00:01:35.837000,21.0,2.0,,,30.908,41.469,23.46,0 days 01:12:27.410000,0 days 01:13:08.879000,0 days 01:13:32.339000,230.0,253.0,278.0,283.0,False,HARD,8.0,True,Mercedes,0 days 01:11:56.502000,2021-03-28 15:41:56.512,1,1.0,False,,False,True,95.837,95.83700000000002
552,0 days 01:15:07.878000,HAM,44,0 days 00:01:35.539000,22.0,2.0,,,30.716,41.255,23.568,0 days 01:14:03.055000,0 days 01:14:44.310000,0 days 01:15:07.878000,231.0,253.0,277.0,286.0,False,HARD,9.0,True,Mercedes,0 days 01:13:32.339000,2021-03-28 15:43:32.349,1,1.0,False,,False,True,95.539,95.539
553,0 days 01:16:43.097000,HAM,44,0 days 00:01:35.219000,23.0,2.0,,,30.573,41.001,23.645,0 days 01:15:38.451000,0 days 01:16:19.452000,0 days 01:16:43.097000,232.0,258.0,277.0,281.0,False,HARD,10.0,True,Mercedes,0 days 01:15:07.878000,2021-03-28 15:45:07.888,1,1.0,False,,False,True,95.219,95.219
554,0 days 01:18:18.184000,HAM,44,0 days 00:01:35.087000,24.0,2.0,,,30.501,41.09,23.496,0 days 01:17:13.598000,0 days 01:17:54.688000,0 days 01:18:18.184000,231.0,258.0,278.0,290.0,False,HARD,11.0,True,Mercedes,0 days 01:16:43.097000,2021-03-28 15:46:43.107,1,1.0,False,,False,True,95.087,95.087
555,0 days 01:19:53.543000,HAM,44,0 days 00:01:35.359000,25.0,2.0,,,30.716,40.983,23.66,0 days 01:18:48.900000,0 days 01:19:29.883000,0 days 01:19:53.543000,230.0,256.0,277.0,286.0,False,HARD,12.0,True,Mercedes,0 days 01:18:18.184000,2021-03-28 15:48:18.194,1,1.0,False,,False,True,95.359,95.359
556,0 days 01:21:29.165000,HAM,44,0 days 00:01:35.622000,26.0,2.0,,,30.682,41.157,23.783,0 days 01:20:24.225000,0 days 01:21:05.382000,0 days 01:21:29.165000,231.0,257.0,277.0,282.0,False,HARD,13.0,True,Mercedes,0 days 01:19:53.543000,2021-03-28 15:49:53.553,1,1.0,False,,False,True,95.622,95.622
557,0 days 01:23:05.105000,HAM,44,0 days 00:01:35.940000,27.0,2.0,,,30.766,41.422,23.752,0 days 01:21:59.931000,0 days 01:22:41.353000,0 days 01:23:05.105000,,256.0,279.0,,False,HARD,14.0,True,Mercedes,0 days 01:21:29.165000,2021-03-28 15:51:29.175,1,1.0,False,,False,True,95.94,95.93999999999998
558,0 days 01:24:42.940000,HAM,44,0 days 00:01:37.835000,28.0,2.0,,0 days 01:24:41.240000,30.543,41.164,26.128,0 days 01:23:35.648000,0 days 01:24:16.812000,0 days 01:24:42.940000,232.0,255.0,,285.0,False,HARD,15.0,True,Mercedes,0 days 01:23:05.105000,2021-03-28 15:53:05.115,1,2.0,False,,False,False,97.835,97.835
559,0 days 01:26:38.134000,HAM,44,0 days 00:01:55.194000,29.0,3.0,0 days 01:25:05.375000,,50.613,41.312,23.269,0 days 01:25:33.553000,0 days 01:26:14.865000,0 days 01:26:38.134000,231.0,255.0,277.0,223.0,False,HARD,1.0,True,Mercedes,0 days 01:24:42.940000,2021-03-28 15:54:42.950,1,3.0,False,,False,False,115.194,115.19399999999999
560,0 days 01:28:12.499000,HAM,44,0 days 00:01:34.365000,30.0,3.0,,,30.213,40.895,23.257,0 days 01:27:08.347000,0 days 01:27:49.242000,0 days 01:28:12.499000,233.0,258.0,277.0,288.0,False,HARD,2.0,True,Mercedes,0 days 01:26:38.134000,2021-03-28 15:56:38.144,1,3.0,False,,False,True,94.365,94.36500000000001
561,0 days 01:29:47.804000,HAM,44,0 days 00:01:35.305000,31.0,3.0,,,30.947,41.186,23.172,0 days 01:28:43.446000,0 days 01:29:24.632000,0 days 01:29:47.804000,224.0,252.0,278.0,277.0,False,HARD,3.0,True,Mercedes,0 days 01:28:12.499000,2021-03-28 15:58:12.509,1,2.0,False,,False,True,95.305,95.30499999999999
562,0 days 01:31:22.533000,HAM,44,0 days 00:01:34.729000,32.0,3.0,,,30.24,41.061,23.428,0 days 01:30:18.044000,0 days 01:30:59.105000,0 days 01:31:22.533000,234.0,242.0,278.0,282.0,False,HARD,4.0,True,Mercedes,0 days 01:29:47.804000,2021-03-28 15:59:47.814,1,2.0,False,,False,True,94.729,94.729
563,0 days 01:32:57.574000,HAM,44,0 days 00:01:35.041000,33.0,3.0,,,30.362,41.264,23.415,0 days 01:31:52.895000,0 days 01:32:34.159000,0 days 01:32:57.574000,233.0,244.0,278.0,286.0,False,HARD,5.0,True,Mercedes,0 days 01:31:22.533000,2021-03-28 16:01:22.543,1,2.0,False,,False,True,95.041,95.041
564,0 days 01:34:32.239000,HAM,44,0 days 00:01:34.665000,34.0,3.0,,,30.259,41.084,23.322,0 days 01:33:27.833000,0 days 01:34:08.917000,0 days 01:34:32.239000,,249.0,278.0,,False,HARD,6.0,True,Mercedes,0 days 01:32:57.574000,2021-03-28 16:02:57.584,1,2.0,False,,False,True,94.665,94.665
565,0 days 01:36:06.984000,HAM,44,0 days 00:01:34.745000,35.0,3.0,,,30.578,40.845,23.322,0 days 01:35:02.817000,0 days 01:35:43.662000,0 days 01:36:06.984000,,256.0,278.0,283.0,False,HARD,7.0,True,Mercedes,0 days 01:34:32.239000,2021-03-28 16:04:32.249,1,2.0,False,,False,True,94.745,94.745
566,0 days 01:37:41.738000,HAM,44,0 days 00:01:34.754000,36.0,3.0,,,30.504,40.864,23.386,0 days 01:36:37.488000,0 days 01:37:18.352000,0 days 01:37:41.738000,,254.0,279.0,,False,HARD,8.0,True,Mercedes,0 days 01:36:06.984000,2021-03-28 16:06:06.994,1,2.0,False,,False,True,94.754,94.75399999999999
567,0 days 01:39:16.478000,HAM,44,0 days 00:01:34.740000,37.0,3.0,,,30.339,41.183,23.218,0 days 01:38:12.077000,0 days 01:38:53.260000,0 days 01:39:16.478000,235.0,250.0,280.0,282.0,False,HARD,9.0,True,Mercedes,0 days 01:37:41.738000,2021-03-28 16:07:41.748,1,2.0,False,,False,True,94.74,94.74
568,0 days 01:40:51.198000,HAM,44,0 days 00:01:34.720000,38.0,3.0,,,30.347,40.986,23.387,0 days 01:39:46.825000,0 days 01:40:27.811000,0 days 01:40:51.198000,234.0,254.0,280.0,291.0,False,HARD,10.0,True,Mercedes,0 days 01:39:16.478000,2021-03-28 16:09:16.488,1,2.0,False,,False,True,94.72,94.72
569,0 days 01:42:26.014000,HAM,44,0 days 00:01:34.816000,39.0,3.0,,,30.468,41.03,23.318,0 days 01:41:21.666000,0 days 01:42:02.696000,0 days 01:42:26.014000,235.0,258.0,279.0,288.0,False,HARD,11.0,True,Mercedes,0 days 01:40:51.198000,2021-03-28 16:10:51.208,1,2.0,False,,False,True,94.816,94.816
